Date,KCalories,Fat..g.,X.Of.Fat..Saturated.Fat..g..,X.Of.Fat..Polyunsaturated.Fat..g..,X.Of.Fat..Monounsaturated.Fat..g..,X.Of.Fat..Trans.Fat..g..,Carbohydrates..g.,X.Of.Carbs..Fiber..g..,X.Of.Carbs..Sugar..g..,Protein..g.,Cholesterol..mg.,Sodium..mg.,Potassium..mg.,Vitamin.A,Vitamin.C,Calcium,Iron,Morning.Weight..lbs.,ExerciseHours,fat.percent,carb.percent,protein.percent,total.percent
3/31/2019,2211,164.2,48.1,33.4,20.1,1.4,47.6,23.6,10.3,140,1033,2928,2526,361,682,284,158,,0,0.663225922,0.085450139,0.251323939,1.007779285
4/1/2019,2651,201.1,93.8,33.6,31.9,0,81.7,27.9,16.7,160.7,2132,3212,3028,449,765,186,148,,0,0.651160281,0.117575103,0.231264616,1.048472275
4/2/2019,2892,231,111,6.7,52.5,5.5,20.7,6.6,6.1,178.5,1304,4172,1822,275,554,31,121,,0,0.722929272,0.028791988,0.24827874,0.99439834
4/3/2019,3080,241.7,115.8,30,4.8,0,66.2,21.3,15.5,170.4,2391,4346,2390,569,1083,250,118,,0,0.696831854,0.084825576,0.21834257,1.013538961
4/4/2019,2965,223.7,91.5,34.4,41.4,3.6,52.4,22.8,16.1,184.4,1250,3061,2847,339,543,281,151,,0,0.680054045,0.070798852,0.249147104,0.998482293
4/5/2019,2822,219.7,99,35.4,43.3,5.3,52.5,21.1,6.6,155.7,1279,1780,3148,367,652,175,128,,0,0.70364044,0.074730437,0.221629124,0.995783133
4/6/2019,3142,241.3,106.6,37.8,26.4,1.4,88.5,39,21.4,168.3,1205,3573,4293,369,612,166,158,,0,0.678889618,0.11066304,0.210447341,1.018109484
4/7/2019,2506,199.8,64.3,42.2,26.3,0,54.6,33.1,7,132.3,1056,4500,2311,399,721,376,154,,0,0.706339854,0.085788357,0.207871789,1.015881883
4/8/2019,3083,244.6,101.5,44.3,23.6,1.9,57.3,16,13.1,167.4,1236,3351,2136,300,542,164,119,,0,0.71008322,0.073930714,0.215986065,1.005578982
4/9/2019,2390,186.3,79.3,23.9,23.2,0.4,38.1,13.7,12.4,143.7,1064,4711,1831,282,699,143,107,,0,0.697491576,0.06339698,0.239111444,1.0058159
4/10/2019,3492,272.6,121.4,36.7,42.6,0.2,57.8,12.8,16.5,185.4,1614,5343,2135,342,571,220,127,,0,0.716070282,0.067480007,0.216449711,0.98115693
4/11/2019,2742,214.6,76.5,32.8,19.1,1.9,42,28.5,1,179.1,1890,2947,1941,366,502,276,180,,0,0.685915193,0.059663328,0.254421479,1.026914661
4/12/2019,2185,171.8,65.8,32,7.8,0,32.5,21,4,123.5,1673,3470,1463,356,500,301,114,,0,0.712468897,0.059902313,0.22762879,0.993226545
4/13/2019,3102,266.9,100.4,33.3,36.3,4.5,51.8,25.4,9.7,153.6,1104,1549,2605,334,529,147,130,,0,0.745137575,0.064273971,0.190588454,1.039232753
4/14/2019,3234,265.4,105.4,34.1,53.6,6.4,51.8,24.4,8.7,181.4,1983,1293,3153,310,529,124,144,,0,0.719154573,0.062383332,0.218462094,1.027025356
4/15/2019,3273,257.1,91.2,39,67.1,6.4,46.5,24.2,10,184.4,1279,2739,2813,349,557,242,185,,0,0.714718147,0.057451737,0.227830116,0.989153682
4/16/2019,2731,214.3,86.1,42.9,12.4,0,44.3,19.5,19.3,144.5,1299,5601,1354,346,514,226,105,,0,0.718618428,0.066023324,0.215358247,0.98275357
4/17/2019,2709,218.3,83.8,33,47,2.3,45.9,22.5,5.4,135.8,1237,2877,2314,324,504,255,121,,0,0.729964704,0.06821475,0.201820546,0.993540052
4/18/2019,2485,188.4,78.4,35.6,17.6,1.9,53.5,21.5,25.5,146.1,1226,4140,1951,354,511,233,115,,0,0.679871692,0.085805934,0.234322374,1.00362173
4/19/2019,3181,242.1,92.4,45.9,34.2,1.9,54.5,19.2,8.2,179.6,1338,2874,2280,316,540,243,155,,0,0.699418997,0.069977209,0.230603794,0.979346118
4/20/2019,2937,234.4,99.2,32,19.8,0,69.7,36.1,16.4,140.9,1157,3947,2485,523,746,215,121,,0,0.714634146,0.094444444,0.190921409,1.005107252
4/21/2019,2739,219.7,83,43.6,33.1,0,46.3,26.3,13.3,142,1045,5198,1978,399,585,283,133,,0,0.724153086,0.067826405,0.208020509,0.996896678
4/22/2019,2649,227.9,88.7,37.4,26.9,0,40.8,25.4,3.3,109.8,2280,3448,1679,324,503,260,119,,0,0.772979084,0.061503674,0.165517241,1.001698754
4/23/2019,2649,209.4,79.3,34.6,12,0,55.7,27.2,11.2,138.6,1811,4248,2303,361,592,185,128,,0,0.708017131,0.083702758,0.208280111,1.004832012
4/24/2019,2730,220.1,84.1,38.6,34,1.4,52.2,26.8,13.5,138.2,1111,4528,2623,321,515,185,116,,0,0.722297174,0.076134913,0.201567912,1.004578755
4/25/2019,3121,238.5,91,37.3,37.3,0,60,19.5,9.4,188.9,1685,6634,2319,320,705,144,130,,0,0.683141848,0.076382037,0.240476115,1.006760654
4/26/2019,2817,226,84.8,33.6,26.1,1.9,58.9,28.9,20.6,142.7,1633,3336,2216,488,754,263,134,,0,0.716096324,0.082946064,0.200957612,1.008306709
4/27/2019,2838,225.1,80.9,35.5,47.1,1.2,47.9,25,15.5,155.4,1111,4674,2670,383,627,242,100,,0,0.713571202,0.067486175,0.218942623,1.000387597
4/28/2019,2840,238.3,100.1,41.2,9.4,0,58.6,21.9,11.4,129.5,1868,3066,1658,365,699,169,96,,0,0.740292016,0.080908495,0.178799489,1.020105634
4/29/2019,1359,104.2,45,19.3,15.8,0,47,16.9,9.4,73.1,329,987,1628,358,531,58,68,,0,0.661260753,0.132562403,0.206176844,1.043561442
4/30/2019,2530,189,75.4,17,21.9,2.3,47.1,15.4,13.1,158.6,1113,2613,1112,293,546,26,101,,0,0.673983675,0.074649338,0.251366986,0.997549407
5/1/2019,3755,313.4,101.8,43.3,57.6,0.4,68.2,12.6,16.4,179.2,1353,5291,2523,339,544,190,115,,0,0.740276101,0.071597291,0.188126608,1.014700399
5/2/2019,3154,253.3,107.6,36.8,19.6,0,70.2,34.9,20.3,161.4,1249,4978,2775,448,743,375,149,,0,0.711050809,0.087583045,0.201366146,1.016518706
5/3/2019,2611,207.2,84.4,46.3,8.1,1.6,35.3,13.6,8.9,171.7,1215,6691,1200,296,571,179,111,,0,0.692513369,0.052436126,0.255050505,1.031328993
5/4/2019,1852,136.1,50.3,15.6,4.3,1,38.9,6.8,12.8,129,1836,5261,997,422,659,73,84,,0,0.645873978,0.082045874,0.272080148,1.024028078
5/5/2019,2377,180.8,66.7,41.9,38.4,0,63.1,19.8,8.1,150.7,1033,3060,2666,359,593,176,130,,0,0.655494683,0.101675798,0.24282952,1.044341607
5/6/2019,2624,213.4,77.3,40.4,29.2,1.6,45,26.7,6.7,132.5,1063,3204,2627,362,510,313,120,,0,0.730099597,0.068425454,0.201474949,1.002515244
5/7/2019,2675,206.3,74.4,47.2,28.9,1.9,31.5,16.5,7.5,171.1,1581,6015,2442,346,555,218,127,,0,0.696149376,0.047242323,0.256608301,0.997046729
5/8/2019,2880,217.3,89.9,36.7,13.3,1.4,59.5,26.5,16.2,165,1210,6852,2475,367,587,245,127,,0,0.685320812,0.083400498,0.231278691,0.990868056
5/9/2019,2882,236.3,90.9,40.4,30.3,1.4,46,24.6,9.2,141,1639,3708,2142,385,534,292,133,,0,0.739798936,0.064006679,0.196194386,0.997467037
5/10/2019,2377,186.4,64.2,38.7,19.3,1.4,48.3,21.5,13.7,128,1042,3181,2416,337,542,231,102,,0,0.704045661,0.081081081,0.214873258,1.00244005
5/11/2019,2962,225,100,36.1,56,1.2,61.3,18.2,19.5,163,1312,4041,2899,335,765,244,113,,0,0.692971049,0.083909383,0.223119567,0.986563133
5/12/2019,2986,198.5,76.6,34,45.7,6,65.3,19.9,22,220.9,1367,5287,3809,359,697,283,178,,0,0.609456555,0.089107222,0.301436223,0.981681179
5/13/2019,1940,132.4,49.4,34.4,26.8,0,40.4,20,10.4,145.3,1070,2570,2933,489,608,209,106,,0,0.616004963,0.083540116,0.300454921,0.997113402
5/14/2019,3060,232.5,104.7,28,33.4,1,76.4,18.4,23.7,177.6,1431,4394,2395,443,897,175,139,,0,0.673154254,0.098311083,0.228534663,1.015849673
5/15/2019,2465,191.3,75.2,35.2,44.9,1.9,52.8,21.4,16.5,127.2,1069,3561,2482,356,643,331,126,,0,0.70512348,0.086497113,0.208379408,0.990547667
5/16/2019,2928,242,93.7,42.7,55.3,1.9,37.2,23.8,7.4,146.1,1199,2399,2698,346,538,271,130,,0,0.748145095,0.051112943,0.200741962,0.994262295
5/17/2019,3196,268.6,103.3,51.8,57.9,0,55.3,26.4,4.6,144.4,1518,3724,2449,366,532,355,120,,0,0.751632361,0.068776817,0.179590821,1.006320401
5/18/2019,3037,239.2,101,37.1,25.1,0.5,51,23,6.9,165.5,2239,3035,2178,504,510,286,142,,0,0.713131045,0.06757652,0.219292434,0.994007244
5/19/2019,2175,150.5,57,34.7,36.3,4.5,26.9,15,6.4,177.5,1258,2066,2749,347,541,122,119,,0,0.623590074,0.049537314,0.326872612,0.998666667
5/20/2019,2487,168.2,75.7,25.8,13.6,0,57.8,9.2,12,173.3,809,3400,1383,415,613,86,72,,0,0.620867853,0.094824051,0.284308096,0.980377965
5/21/2019,3051,240.8,99.9,26.6,28.8,0.1,65.9,19.7,9.9,165.7,2012,3060,1617,332,514,148,101,,0,0.700543057,0.085208172,0.214248772,1.013962635
5/22/2019,1800,123,48.9,32,6.9,0,31.6,18.9,5.5,141.3,1108,2345,2411,373,537,216,99,,0,0.615478706,0.070276882,0.314244412,0.999222222
5/23/2019,2072,147.4,63.3,34.4,3.9,0,45.6,14.9,19.3,134.9,1163,3155,1860,333,614,185,92,,0,0.64756419,0.089036415,0.263399395,0.988706564
5/24/2019,3288,257.1,112.6,42.8,58.3,4.5,56.1,24.7,14,169.9,2461,3586,2756,347,639,265,151,,0,0.719071444,0.06973492,0.211193636,0.978680049
5/25/2019,2147,175.1,76.5,34.2,49.3,3.8,34.3,16.8,5.6,101.8,2575,1409,2244,288,612,169,95,,0,0.743243881,0.064707824,0.192048295,0.987564043
5/26/2019,2587,200.6,72.3,34.9,54.2,3,49.7,20.4,17.8,141.1,754,1657,2881,336,731,110,93,,0,0.70287316,0.077396247,0.219730593,0.992887514
5/27/2019,2909,210.5,88.6,36.5,27.8,2.3,58.3,13.8,17.8,192.8,1513,4316,2164,322,546,142,96,,0,0.65352375,0.080444306,0.266031943,0.996528017
5/28/2019,3185,257.4,99.4,40.8,71.9,4.2,34.9,21.1,5.2,180.8,1305,2882,2602,315,500,201,129,,0,0.728628043,0.043907656,0.227464301,0.998241758
5/29/2019,3013,254.5,106.4,39.7,57.2,2.5,42.9,22.5,2.4,149,1416,2590,2519,328,500,188,122,,0,0.748994474,0.056113273,0.194892253,1.01496847
5/30/2019,3191,244.2,96.2,44.4,29,0,67.1,20.4,15.7,186,1314,4109,2103,421,672,259,120,,0,0.684630241,0.083608498,0.231761261,1.006016923
5/31/2019,1239,101.8,38.6,16.5,5.2,0,18.8,3.9,4.6,67.2,156,1265,1078,218,502,31,17,,0,0.727027456,0.059673068,0.213299476,1.017110573
6/1/2019,1473,85.7,38.1,28.5,18.6,0,78.1,13.5,48.6,123,426,1887,1614,716,619,55,92,,0,0.489496732,0.19826109,0.312242178,1.069721656
6/2/2019,1892,108.7,46.3,20.3,27,0,56.7,8.2,25,207.7,1332,2840,2155,678,654,73,112,,0,0.480524584,0.111400363,0.408075053,1.076057082
6/3/2019,887,59.7,30.3,15,0,0.2,7.9,1.4,2.9,85.2,901,1465,1196,225,504,20,33,,0,0.590634275,0.034736726,0.374628999,1.025591883
6/4/2019,2122,169.4,64.5,29.9,16.8,0.1,30.9,8.1,15,128.3,1075,4121,1730,276,534,52,50,,0,0.705376145,0.057185158,0.237438697,1.018567389
6/5/2019,1801,139.9,62.1,22.6,17.5,0,54.8,15.6,23.6,115.6,327,1578,1590,933,571,207,107,,0,0.64878652,0.112948936,0.238264544,1.077568018
6/6/2019,2965,164,61.1,24.9,23.8,0.5,72.7,21.4,32.4,300.5,1334,5040,3659,411,708,352,82,,0,0.497170574,0.097952034,0.404877392,1.001281619
6/7/2019,2743,211.1,77.9,32.4,39.8,0,65,26.7,9.2,158.1,1140,3039,2474,306,656,208,120,,0,0.680406833,0.093113204,0.226479963,1.017973022
6/8/2019,2685,195,65.3,41.8,44.9,2.4,82.7,31.2,24.8,160.1,2157,2238,3368,339,773,151,114,,0,0.64375321,0.121341061,0.23490573,1.015344507
6/9/2019,2903,226.6,76.3,50.9,62.4,0.2,59.1,31.5,12.1,152.1,1901,3462,3189,307,574,212,130,,0,0.707093822,0.081963803,0.210942376,0.993523941
6/10/2019,2286,169.3,60,34.8,15.3,0,45.1,20.7,6.8,150.1,2239,2108,2261,333,680,153,118,,0,0.661184639,0.078281623,0.260533738,1.008092738
6/11/2019,2156,154.8,75.1,18.3,11.1,0,32.5,8.3,4,157.4,1275,2983,1760,288,541,117,53,,0,0.647157191,0.060386473,0.292456336,0.99851577
6/12/2019,2893,215.4,96.9,33.2,22.1,1.9,59,24.4,18.3,179,2371,3540,3082,444,688,275,142,,0,0.670656611,0.081643949,0.24769944,0.999170411
6/13/2019,2717,207.9,94.1,32.8,7,0,52.5,19.7,6,170.1,1249,3199,1726,357,514,230,107,,0,0.67756654,0.076045627,0.246387833,1.016378358
6/14/2019,2411,165.7,62.2,34.3,46.6,6.4,42.5,15,17.3,179,1361,1756,3400,272,585,119,126,,0,0.627308291,0.071509696,0.301182013,0.986022397
6/15/2019,3421,252.9,100.3,38.1,57.8,3.9,60.4,16.9,26,229.7,1229,4097,3414,368,645,173,153,,0,0.66233086,0.070304088,0.267365052,1.004530839
6/16/2019,3273,253.7,102.6,33.1,40.3,3.3,63.8,24.4,20.4,179.2,2056,3635,3766,366,600,250,127,,0,0.701410008,0.078395232,0.220194759,0.994592117
6/17/2019,2841,222.4,98.2,32.3,32.6,1.2,60.8,14.6,17.5,146.4,3091,3459,2398,333,543,212,100,,0,0.707179197,0.085924251,0.206896552,0.996268919
6/18/2019,2200,171.2,49,44.3,40.3,30,47.5,27.2,15.2,114.8,935,3697,1963,330,579,250,131,,0,0.703561644,0.086757991,0.209680365,0.995454545
6/19/2019,2954,222.1,84.5,36.4,33.1,19.9,58.6,30.9,20.6,176.7,1858,3455,2965,427,609,261,164,,0,0.679874834,0.079725179,0.240399986,0.995294516
6/20/2019,1937,141.9,56.1,31.3,14.4,0,47.5,17.1,15,127.4,1499,2737,1914,565,640,224,120,,0,0.646076795,0.096119796,0.25780341,1.020495612
6/21/2019,3416,276.2,115.2,32.7,40.7,12.1,60.6,16.5,17.3,180,1464,5201,2062,344,695,297,75,,0,0.72089786,0.070297547,0.208804594,1.00942623
6/22/2019,2237,168.1,57.5,47.9,51.8,18,43,19.9,9,159.5,1192,2740,2328,326,568,191,129,,0,0.651297947,0.074045374,0.274656679,1.038399642
6/23/2019,3174,244.3,95.4,44.6,30.4,21,78.7,29.3,23.5,161.5,1170,5091,2100,373,666,192,131,,0,0.69590125,0.099636018,0.204462731,0.995431632
6/24/2019,775,64.3,19.5,30,1.8,0,12.5,10.5,0,39,760,820,1200,264,500,105,52,,0,0.737479291,0.063718619,0.19880209,1.012516129
6/25/2019,1894,111.9,43.1,31.3,14.2,0.1,28.4,5.1,16.1,212.2,1742,3809,1931,318,580,111,97,,0,0.511348058,0.057679614,0.430972328,1.039862724
6/26/2019,2669,213.4,94.1,23.1,24.5,21,47.2,10.4,17.4,136.3,1910,3477,1029,317,504,128,81,,0,0.723498832,0.071121826,0.205379342,0.994604721
6/27/2019,2974,245.5,104.9,40.3,17.8,0,43.9,27.1,3.5,158,2590,3440,1993,342,501,228,129,,0,0.732325743,0.058201584,0.209472672,1.014492266
6/28/2019,2848,223.7,80.2,44.7,38.9,2.2,67.8,23.3,22.8,146.9,1144,3603,2575,290,511,287,111,,0,0.700985342,0.094425682,0.204588977,1.008462079
6/29/2019,3422,277.5,139,30.4,37.9,0,77.5,23.5,20.3,154.7,4021,2763,2475,367,908,117,92,,0,0.72892041,0.090476607,0.180602983,1.001256575
6/30/2019,2752,217.8,84.2,35.2,36.9,2.4,37.2,17.8,9.1,175.4,1229,2980,2107,359,553,303,107,,0,0.697431153,0.052942432,0.249626414,1.021293605
7/1/2019,2715,207.5,86.3,32.3,14.1,1.2,59.5,25.3,9.9,152.1,1184,2052,2138,331,545,189,125,,0,0.688124102,0.087696673,0.224179225,0.999594843
7/2/2019,3218,263,94.2,32.9,19.1,1.9,70,26.5,24.1,166.4,1271,4004,2660,383,680,310,118,,0,0.714544467,0.08452575,0.200929783,1.029397141
7/3/2019,3202,251.4,86.5,45.3,60.1,1.9,58,31.9,11.9,185.7,1213,4173,2497,386,553,320,143,,0,0.698894174,0.071662445,0.22944338,1.01105559
7/4/2019,1384,108.9,24.4,37,22.8,0,39.6,24.6,5.7,73.3,865,2515,2176,335,723,240,88,,0,0.68457079,0.110637703,0.204791507,1.034465318
7/5/2019,2813,230,80.8,37.2,41.7,0,54.2,24.3,12.7,149.2,2502,2480,2045,320,606,230,70,,0,0.717852684,0.075183798,0.206963518,1.02509776
7/6/2019,2457,196.4,81.3,41.3,43.3,0,49.1,22.1,5.7,156.3,2944,2572,2831,334,717,131,108,,0,0.682681909,0.075853545,0.241464545,1.053805454
7/7/2019,3050,223,91.2,35.9,26.9,1.9,63.8,27.1,19.1,182.5,1284,3706,2778,357,609,293,159,,0,0.670743934,0.085288417,0.243967649,0.98104918
7/8/2019,3191,248.7,100.7,38.3,35.9,1.9,67.7,25.8,18.1,165.4,1237,2998,2617,498,575,260,114,,0,0.705932444,0.085407008,0.208660548,0.993638358
7/9/2019,3094,237,74.6,40.1,32.9,0.9,69.8,29.9,23.2,177.8,1862,4418,3061,394,612,229,107,,0,0.68290965,0.089389768,0.227700583,1.009502262
7/10/2019,2947,230.2,72.4,42.6,74.4,3.8,55.4,23.8,22.3,162,1221,2583,3122,328,590,229,118,,0,0.704358469,0.075338274,0.220303257,0.998099762
7/11/2019,2475,213.2,97.8,37,16.9,0,56.3,18.5,15.8,97,1205,3606,1801,324,539,196,73,,0,0.757819905,0.088941548,0.153238547,1.023030303
7/12/2019,3318,279.1,92.1,32.4,50.9,3,35.3,18,8.1,185.9,1304,4195,2422,332,596,199,103,,0,0.739511879,0.041569759,0.218918362,1.023719108
7/13/2019,1850,144.6,55.6,34.5,33.8,0,36.6,19.1,4.2,129.7,1389,2312,2320,575,731,189,111,,0,0.661751246,0.074443201,0.263805553,1.063027027
7/14/2019,3134,254.4,101.1,38.1,27,0,62.5,26.6,18.4,152.5,2277,5815,2338,496,569,334,116,,0,0.726949454,0.079375159,0.193675387,1.004977664
7/15/2019,2154,164.4,51.4,33.4,29.3,1.9,31.7,15,6.3,148.3,1682,3446,2265,457,630,282,130,,0,0.672667758,0.057646845,0.269685397,1.021169916
7/16/2019,2430,175.6,51.8,41,28.3,1.4,50.5,22,19.7,163.4,1087,4688,2931,239,182,244,126,,0,0.648768473,0.082922824,0.268308703,1.002469136
7/17/2019,3323,230.4,90.1,35.4,17.9,0.1,86.3,35.1,21.1,239.1,1213,4494,3703,536,317,312,162,,0,0.614363593,0.102275421,0.283360986,1.015708697
7/18/2019,2042,150.2,59.7,30.6,26.1,0.3,35.5,9.3,13,154,1030,4571,1806,237,256,87,59,,0,0.640724239,0.067304958,0.291970803,1.033202742
7/19/2019,2685,209.3,62,37.8,44,0,78.4,13.6,15.7,124.1,968,3024,2045,200,173,216,82,,0,0.699298363,0.116419794,0.184281843,1.003240223
7/20/2019,2968,229.4,76.2,43.3,20.5,1.9,42.7,21.2,10.2,192.6,1218,4726,2795,258,295,226,170,,0,0.686872047,0.056823475,0.256304478,1.012735849
7/21/2019,2669,208.4,100,17.2,22,3,52.8,7.9,18.4,140.2,397,1363,1701,197,377,34,67,,0,0.708415168,0.079770358,0.211814473,0.991982016
7/22/2019,3144,227.8,106.6,20.1,39.5,3.2,38.3,9.3,18.7,233.4,1430,3933,2225,350,228,117,112,,0,0.653554351,0.048836468,0.297609181,0.997773537
7/23/2019,3028,238,104.3,30.8,50.2,2,34.4,4.4,16.5,186.6,2033,5256,2109,235,262,109,101,,0,0.707865169,0.045472571,0.24666226,0.999339498
7/24/2019,2138,157.4,66,26.7,28.3,0.8,27.9,5.2,14.7,157.1,1210,3262,2218,356,193,244,68,,0,0.656867291,0.051748122,0.291384587,1.008699719
7/25/2019,3069,231.6,103.9,23.8,34.1,0.2,52.8,14.4,23.6,201.3,1072,2956,1971,329,232,98,73,,0,0.672213622,0.068111455,0.259674923,1.010361681
7/26/2019,3525,269.9,106.9,30.8,47.6,1.9,51.7,8.6,32.1,234.7,1467,6503,3225,367,371,318,108,,0,0.679525555,0.057851008,0.262623437,1.014099291
7/27/2019,1890,128.2,51.1,18.9,29.7,0.4,31.2,5.3,13.3,113,1022,2468,1961,215,159,40,61,,0,0.666705189,0.072113718,0.261181093,0.915661376
7/28/2019,2963,200.7,79.2,21.8,15.6,0.2,88.2,10,32.7,174.2,1304,5274,1501,327,211,108,84,,0,0.632480129,0.123533737,0.243986134,0.963854202
7/29/2019,3916,233.1,109.9,24.4,58.8,0.2,127.2,13.2,54.6,226.7,1737,5101,2352,462,164,71,78,,0,0.597096912,0.144812865,0.258090223,0.897216547
7/30/2019,2766,187.1,77.2,21,40.5,0,47,5.9,26.5,210.1,1286,5709,2591,171,149,109,72,,0,0.620838403,0.069313866,0.309847731,0.980585683
7/31/2019,3714,302.4,138.2,47.7,22.9,0,87,20.8,13.5,190.7,1445,3699,1536,274,155,120,117,,0,0.710155516,0.090804718,0.199039766,1.031879375
8/1/2019,2740,214,73.8,44.1,46.8,3.3,56,27,13.5,159.8,1133,2900,2950,278,210,310,172,,0,0.690520579,0.080309766,0.229169654,1.017956204
8/2/2019,2790,218,71.1,34,29.2,1.9,61.8,23.5,28,148.7,1764,2984,2458,301,184,252,135,,0,0.699714693,0.088159772,0.212125535,1.005017921
8/3/2019,2357,192.9,97.3,33.2,22.3,0,49.1,23.3,7.2,136.8,1937,1995,2115,293,375,39,106,,0,0.700125015,0.079203129,0.220671855,1.0520577
8/4/2019,2615,186,68.4,32.3,16.6,1.9,83.1,37,35.2,160.7,1203,4678,3537,435,342,294,136,,0,0.631888872,0.125471841,0.242639287,1.013078394
8/5/2019,3381,272.7,118,35.5,29.7,3.2,61.4,25,14.5,172.5,1374,2431,3030,295,161,185,137,,0,0.724003658,0.072450515,0.203545827,1.002632357
8/6/2019,2632,204.9,55.6,32,16.2,1.9,48.5,22.7,10.2,156,1683,2684,2546,264,140,209,114,,0,0.692723789,0.072874798,0.234401412,1.01143617
8/7/2019,2675,211.4,73.6,37.9,40.4,1.9,70.6,21.8,20.9,127.5,1152,2581,2760,334,248,181,101,,0,0.705974026,0.104786642,0.189239332,1.007476636
8/8/2019,2711,209.2,63,38.3,31.8,0,66,28.1,21.9,163.7,1283,3630,2682,339,476,129,127,,0,0.672044546,0.094231868,0.233723587,1.033419402
8/9/2019,2764,225.6,100.8,36.3,16.8,0,63.3,15.5,16.8,129.3,1291,4392,1600,238,130,178,88,,0,0.724935733,0.090402742,0.184661525,1.013314038
8/10/2019,2541,200.5,75.3,38.9,28.6,2.2,56.9,20.6,24.9,140.4,1116,4111,2542,414,194,275,116,,0,0.695724255,0.087751089,0.216524656,1.020739866
8/11/2019,2606,212.8,86.3,28,12.3,1.7,46.4,12.3,25.5,121.5,1150,3614,2272,303,224,178,127,,0,0.740374208,0.071748879,0.187876914,0.992632387
8/12/2019,1271,79.7,32.2,17.1,10,0,38.1,5.1,27.8,96.6,917,1294,1543,209,230,69,51,,0,0.57105326,0.12132792,0.30761882,0.988276947
8/13/2019,2896,228.5,96.7,23.6,37.6,1.8,85.1,17.9,29.3,106.6,1143,3981,1739,398,225,71,110,,0,0.728402933,0.120568129,0.151028938,0.974896409
8/14/2019,2709,222.6,84.6,37.3,19.8,0,60.3,22.2,7.4,129.3,2264,3034,1519,509,149,174,147,,0,0.725396481,0.087334347,0.187269172,1.019490587
8/15/2019,2655,223.8,86.4,47.9,19.1,0,47.5,23.8,8.4,141.8,1755,3084,1778,309,135,306,135,,0,0.726780688,0.068557408,0.204661904,1.043841808
8/17/2019,715,59.3,19.5,30,1.8,0,10.5,8.5,0,37,760,460,860,174,130,17,44,,0,0.737460274,0.058035097,0.204504629,1.012167832
8/18/2019,1981,156.9,65.2,34.2,7.8,0,42.8,23.5,8.3,116.1,1058,3210,2006,261,292,236,125,,0,0.689602969,0.083605997,0.226791034,1.033669864
8/19/2019,2591,194.3,58.5,45,12.8,0,43.5,20.5,12,181,1051,4366,1850,274,130,366,154,,0,0.660709563,0.065742245,0.273548192,1.021497491
8/20/2019,2808,216.3,80.5,38.7,30.5,3.7,33.4,20.5,4.2,186.6,1261,3397,2703,225,135,370,129,,0,0.688682916,0.047263594,0.26405349,1.006659544
8/21/2019,2348,176.4,64.4,32,7.4,0,49.7,15.3,22.4,139.5,2067,3776,1853,364,217,302,122,,0,0.677188193,0.084797816,0.238013991,0.99846678
8/22/2019,2703,214.3,95,23.6,11,0,56.5,9.4,15.1,144.7,1522,4758,1419,268,184,200,82,,0,0.705578928,0.082677885,0.211743186,1.011283759
8/23/2019,1859,163.3,61.5,46.4,20.6,0,31.4,19.8,6.4,74.4,955,2707,2070,258,177,127,86,,0,0.776427704,0.066353215,0.157219082,1.018235611
8/24/2019,1228,102.6,43.2,30,1.8,0,27,10.5,0.9,53,888,1079,1211,196,130,116,54,,0,0.742641145,0.086858613,0.170500241,1.012540717
8/25/2019,2912,223.9,77.6,56.6,43,2.3,46.9,21.3,8.5,186.1,1191,3315,3425,252,166,199,139,,0,0.683756914,0.063655797,0.252587289,1.012053571
8/26/2019,2006,136.8,66.6,19.8,45.7,3.8,28.2,5.3,10.4,126.6,1694,1378,2794,206,329,117,84,,0,0.66536965,0.060959792,0.273670558,0.922432702
8/27/2019,1934,138.8,57.1,28.8,19.5,0,44.5,6,7.8,134.4,1352,3031,1639,218,210,62,55,,0,0.635789902,0.090594463,0.273615635,1.015925543
8/28/2019,2590,167.6,50.8,37.2,26.4,2.3,67.2,13.7,30,202.1,1117,3039,1936,226,152,128,99,,0,0.583384901,0.103960396,0.312654703,0.998301158
8/29/2019,3016,223.1,108.3,34.8,17.8,0,43.3,16,1.8,204.5,1432,3201,2446,284,155,245,126,,0,0.66950085,0.057750659,0.272748491,0.994396552
8/30/2019,1979,162.3,66.5,31.8,14.8,0,20.5,14.5,1,107,1042,1923,1792,266,130,214,88,,0,0.741208708,0.04160958,0.217181712,0.995805963
8/31/2019,3075,235.2,80.2,62.3,20.1,0,51.6,18.4,23.9,196.6,1320,4456,1357,310,217,196,146,,0,0.680730641,0.066375096,0.252894263,1.011252033
9/1/2019,3286,253.9,97.9,35,44.7,3.7,57.5,24.2,17.9,204.4,2129,3363,2650,282,259,246,170,,0,0.685660275,0.069013112,0.245326612,1.014211808
9/2/2019,2893,239.5,121.8,33.9,38.3,1.9,61,18.2,12.6,134.5,2735,2725,2817,266,283,114,102,,0,0.733787234,0.08306383,0.183148936,1.015381956
9/3/2019,2912,227.3,86,58.3,27.9,0,56.9,29.1,19.6,169.5,1243,4873,3106,311,397,238,113,,0,0.69315217,0.077118558,0.229729272,1.013495879
9/4/2019,2747,208.4,82.2,44.9,20.9,0.9,58.5,18.8,17.6,163.6,1197,2245,2112,289,344,136,106,,0,0.678581766,0.084659913,0.236758321,1.006188569
